order_id,customer_id,order_date,product_category,order_amount
O046158,C01817,2022-09-30,Books,776.25
O046159,C06968,2023-11-10,Toys,145.33
O046160,C01923,2022-11-05,Electronics,972.89
O046161,C01458,2023-08-16,Home,357.28
O046162,C01297,2022-01-31,Sports,353.39
O046163,C02453,2023-07-16,Books,217.13
O046164,C08652,2023-10-16,Electronics,291.58
O046165,C04185,2023-05-10,Home,579.7
O046166,C02412,2023-07-25,Beauty,432.21
O046167,C05219,2022-02-15,Sports,197.41
O046168,C06741,2022-03-14,Books,810.09
O046169,C01474,2022-11-21,Home,66.93
O046170,C09787,2023-05-30,Electronics,835.48
O046171,C06469,2023-06-07,Books,278.56
O046172,C02840,2022-09-26,Books,498.42
O046173,C03956,2023-07-15,Beauty,384.16
O046174,C02205,2022-01-24,Sports,572.75
O046175,C06598,2022-04-18,Books,797.01
O046176,C08731,2022-09-16,Sports,989.37
O046177,C06854,2022-02-24,Clothing,309.53
O046178,C02335,2023-06-03,Toys,556.04
O046179,C06021,2022-01-26,Toys,468.68
O046180,C01466,2023-08-29,Home,998.93
O046181,C03158,2023-08-29,Clothing,809.87
O046182,C07666,2024-02-28,Beauty,400.1
O046183,C07814,2022-03-11,Electronics,479.49
O046184,C02338,2022-05-21,Sports,249.73
O046185,C07766,2023-11-19,Sports,756.47
O046186,C06491,2022-12-04,Beauty,845.99
O046187,C09851,2022-01-13,Books,965.16
O046188,C00072,2022-08-20,Sports,568.0
O046189,C05821,2023-04-22,Beauty,672.33
O046190,C05923,2022-12-07,Beauty,448.83
O046191,C05857,2022-11-01,Clothing,611.08
O046192,C09842,2022-12-07,Clothing,352.01
O046193,C00183,2022-02-26,Beauty,739.0
O046194,C08405,2023-01-15,Books,27.59
O046195,C04618,2023-07-15,Home,33.31
O046196,C08478,2022-02-15,Electronics,717.54
O046197,C03381,2023-11-16,Electronics,931.03
O046198,C01763,2023-07-28,Home,634.09
O046199,C00246,2022-02-28,Toys,727.9
O046200,C03547,2022-04-20,Sports,824.81
O046201,C04358,2022-12-07,Clothing,364.87
O046202,C05076,2023-01-14,Electronics,112.57
O046203,C06715,2023-11-14,Toys,933.43
O046204,C09747,2022-11-17,Books,938.88
O046205,C04369,2022-12-18,Electronics,444.63
O046206,C03529,2023-10-14,Books,221.08
O046207,C00942,2022-03-30,Books,892.89
O046208,C07384,2022-09-14,Clothing,709.88
O046209,C04623,2023-09-25,Beauty,13.19
O046210,C09745,2022-02-18,Toys,112.18
O046211,C08225,2023-10-13,Books,983.28
O046212,C02852,2022-07-22,Electronics,42.94
O046213,C00775,2022-09-19,Sports,286.14
O046214,C09924,2023-05-18,Books,550.75
O046215,C07773,2023-08-03,Electronics,188.43
O046216,C06645,2022-10-24,Beauty,235.89
O046217,C08231,2023-05-02,Electronics,356.2
O046218,C01220,2023-04-13,Toys,273.21
O046219,C02377,2023-01-21,Beauty,804.34
O046220,C07679,2022-10-12,Toys,502.77
O046221,C08399,2023-02-18,Toys,282.23
O046222,C08211,2022-08-15,Books,316.53
O046223,C08460,2023-05-22,Toys,44.67
O046224,C00006,2023-05-07,Sports,54.15
O046225,C01111,2022-06-01,Books,719.32
O046226,C02941,2022-05-20,Sports,117.35
O046227,C02408,2023-05-21,Sports,478.42
O046228,C06644,2022-10-17,Home,843.15
O046229,C09264,2022-11-23,Sports,371.61
O046230,C05787,2024-03-03,Sports,349.02
O046231,C01448,2024-03-03,Books,873.68
O046232,C09961,2024-03-19,Sports,865.53
O046233,C00835,2022-03-27,Clothing,880.74
O046234,C06877,2023-10-30,Books,574.05
O046235,C02784,2024-03-30,Clothing,952.54
O046236,C09935,2023-04-24,Toys,819.87
O046237,C04986,2023-04-09,Electronics,418.56
O046238,C04954,2023-02-05,Clothing,631.41
O046239,C02335,2022-09-04,Books,126.18
O046240,C00427,2022-02-10,Books,553.58
O046241,C06067,2022-10-20,Clothing,266.83
O046242,C02841,2023-09-13,Clothing,287.13
O046243,C00361,2022-09-01,Sports,130.09
O046244,C03293,2022-03-07,Home,361.41
O046245,C00613,2022-12-11,Clothing,483.98
O046246,C06914,2022-07-19,Home,602.35
O046247,C05527,2022-04-28,Sports,308.34
O046248,C07969,2022-03-29,Clothing,793.29
O046249,C01674,2022-09-17,Clothing,523.36
O046250,C02376,2022-04-17,Toys,639.86
O046251,C09173,2022-05-19,Beauty,281.75
O046252,C08169,2023-10-25,Clothing,815.07
O046253,C05805,2022-09-07,Beauty,626.15
O046254,C03399,2022-08-29,Sports,863.04
O046255,C03584,2022-04-23,Home,164.15
O046256,C04729,2023-04-28,Beauty,383.76
O046257,C08290,2023-12-01,Beauty,117.45
O046258,C00328,2022-08-07,Beauty,219.45
O046259,C09179,2023-07-01,Electronics,397.57
O046260,C00316,2023-10-12,Sports,895.11
O046261,C01215,2022-08-11,Books,559.26
O046262,C03217,2023-02-12,Beauty,333.73
O046263,C07166,2023-10-04,Clothing,748.16
O046264,C00922,2022-10-29,Sports,24.58
O046265,C05055,2022-05-10,Electronics,373.24
O046266,C09230,2023-10-06,Clothing,602.83
O046267,C04828,2023-06-05,Toys,585.32
O046268,C08117,2024-03-25,Beauty,609.52
O046269,C04240,2022-12-02,Electronics,215.44
O046270,C02121,2022-11-26,Home,340.39
O046271,C01968,2024-03-14,Clothing,931.91
O046272,C04530,2022-03-23,Sports,974.11
O046273,C02890,2022-11-21,Sports,315.48
O046274,C05514,2022-08-18,Clothing,646.28
O046275,C04302,2023-11-02,Beauty,245.09
O046276,C08785,2024-01-07,Beauty,371.69
O046277,C02975,2022-02-27,Electronics,793.37
O046278,C07433,2024-02-13,Toys,503.67
O046279,C01625,2023-03-12,Clothing,850.34
O046280,C09172,2022-07-16,Toys,630.6
O046281,C09627,2022-07-18,Books,630.78
O046282,C09120,2024-03-28,Books,38.71
O046283,C00499,2024-01-10,Home,750.92
O046284,C04822,2023-05-03,Clothing,977.98
O046285,C05235,2023-05-24,Home,475.66
O046286,C07508,2022-09-02,Clothing,162.79
O046287,C06457,2022-04-15,Sports,977.09
O046288,C09563,2023-07-17,Electronics,293.68
O046289,C02936,2022-01-10,Books,412.15
O046290,C02778,2023-08-09,Sports,81.98
O046291,C09257,2022-07-21,Toys,115.28
O046292,C06980,2023-11-20,Electronics,220.48
O046293,C02562,2022-07-26,Sports,550.72
O046294,C05838,2024-01-17,Sports,560.0
O046295,C09203,2022-06-06,Clothing,608.21
O046296,C04868,2023-07-03,Clothing,585.9
O046297,C07785,2022-03-25,Books,497.76
O046298,C00305,2023-10-06,Beauty,803.09
O046299,C07883,2022-08-17,Clothing,934.23
O046300,C02558,2023-06-01,Sports,273.41
O046301,C01896,2023-11-30,Home,134.54
O046302,C07700,2022-11-07,Electronics,427.96
O046303,C07003,2022-01-29,Beauty,31.29
O046304,C09742,2022-08-11,Toys,883.9
O046305,C09630,2023-07-29,Sports,243.51
O046306,C09703,2022-08-06,Toys,551.55
O046307,C05958,2024-02-22,Clothing,119.52
O046308,C00924,2023-03-11,Home,555.49
O046309,C05762,2022-11-10,Clothing,43.8
O046310,C03701,2022-06-14,Sports,769.96
O046311,C00750,2022-12-30,Toys,955.64
O046312,C04297,2023-11-07,Sports,310.44
O046313,C04391,2022-03-08,Clothing,261.92
O046314,C03642,2022-04-03,Books,450.75
O046315,C01418,2023-04-05,Beauty,621.87
O046316,C09997,2023-10-05,Toys,193.02
O046317,C07670,2023-09-09,Sports,804.29
O046318,C04921,2022-01-12,Books,202.54
O046319,C00922,2024-01-26,Sports,10.45
O046320,C06441,2023-06-22,Clothing,526.63
O046321,C04049,2023-11-25,Home,119.57
O046322,C05906,2024-03-27,Electronics,699.75
O046323,C00823,2023-04-16,Beauty,171.63
O046324,C07858,2022-12-02,Electronics,818.29
O046325,C00025,2023-05-16,Electronics,473.02
O046326,C00687,2023-04-18,Sports,568.45
O046327,C07282,2023-05-21,Books,190.65
O046328,C04704,2023-10-16,Clothing,150.95
O046329,C01012,2023-04-21,Electronics,633.14
O046330,C07659,2022-11-03,Electronics,259.18
O046331,C04006,2022-11-12,Beauty,389.0
O046332,C03925,2023-01-31,Clothing,482.05
O046333,C09316,2022-06-23,Beauty,233.49
O046334,C07989,2023-10-28,Clothing,796.45
O046335,C03563,2022-01-07,Electronics,939.73
O046336,C05351,2023-01-29,Sports,434.73
O046337,C01881,2022-01-04,Clothing,917.96
O046338,C00404,2023-10-25,Electronics,883.27
O046339,C09498,2023-08-26,Clothing,170.22
O046340,C00120,2022-02-16,Sports,177.52
O046341,C09511,2022-03-24,Toys,480.02
O046342,C03280,2022-01-04,Sports,528.23
O046343,C03448,2022-02-28,Beauty,344.42
O046344,C01467,2023-09-26,Home,316.36
O046345,C08533,2023-08-28,Clothing,434.21
O046346,C06839,2022-12-29,Books,692.03
O046347,C08414,2023-07-11,Toys,88.97
O046348,C03937,2024-02-25,Home,712.03
O046349,C09540,2023-01-15,Beauty,926.61
O046350,C08579,2022-01-06,Beauty,764.69
O046351,C05291,2023-08-12,Toys,195.72
O046352,C09428,2022-03-31,Electronics,92.04
O046353,C01080,2023-12-26,Beauty,492.93
O046354,C04182,2022-04-22,Books,956.62
O046355,C06285,2022-11-30,Books,819.96
O046356,C03989,2023-11-14,Beauty,564.92
O046357,C06433,2022-07-26,Books,147.27
O046358,C06167,2022-06-04,Home,715.27
O046359,C06376,2023-12-24,Books,813.93
O046360,C03792,2022-05-25,Electronics,935.39
O046361,C09560,2023-05-06,Home,614.06
O046362,C01098,2023-01-30,Toys,516.89
O046363,C08966,2023-10-26,Home,621.09
O046364,C09416,2023-11-11,Toys,943.54
O046365,C00819,2023-10-31,Books,629.99
O046366,C00691,2022-02-13,Electronics,261.3
O046367,C09545,2022-08-02,Beauty,637.97
O046368,C01927,2022-11-10,Electronics,880.35
O046369,C08204,2023-07-16,Sports,569.17
O046370,C00010,2022-10-04,Home,505.19
O046371,C07814,2023-04-08,Sports,734.7
O046372,C03839,2024-02-05,Electronics,662.68
O046373,C02627,2023-06-28,Beauty,61.4
O046374,C01552,2024-02-22,Beauty,726.68
O046375,C08505,2024-01-19,Beauty,410.51
O046376,C09687,2023-06-03,Books,941.19
O046377,C05819,2022-02-18,Electronics,970.95
O046378,C02032,2022-01-13,Books,451.5
O046379,C04457,2022-09-26,Books,968.95
O046380,C01050,2023-04-16,Electronics,314.27
O046381,C08021,2022-06-29,Electronics,684.23
O046382,C03357,2023-11-18,Home,79.68
O046383,C04550,2024-01-02,Clothing,149.26
O046384,C08612,2022-09-21,Beauty,865.2
O046385,C06431,2023-01-14,Clothing,894.32
O046386,C00527,2023-05-07,Beauty,534.95
O046387,C07404,2022-03-14,Beauty,343.07
O046388,C01445,2022-06-29,Home,453.77
O046389,C07450,2023-10-10,Beauty,870.28
O046390,C07976,2023-02-12,Clothing,214.94
O046391,C05125,2023-05-21,Electronics,298.4
O046392,C04756,2023-04-24,Clothing,786.52
O046393,C05997,2022-06-23,Electronics,935.59
O046394,C00300,2023-06-25,Clothing,97.46
O046395,C07939,2022-01-08,Sports,804.75
O046396,C05951,2023-04-01,Toys,646.84
O046397,C06481,2024-01-20,Clothing,234.62
O046398,C08245,2022-06-24,Books,757.04
O046399,C07000,2022-02-23,Books,729.28
O046400,C08989,2022-02-20,Beauty,146.32
O046401,C00435,2023-09-06,Clothing,504.74
O046402,C04830,2022-02-25,Electronics,759.5
O046403,C08029,2022-03-07,Toys,195.59
O046404,C08132,2022-12-22,Clothing,465.45
O046405,C09382,2022-10-15,Electronics,125.14
O046406,C00874,2023-03-20,Electronics,310.3
O046407,C00945,2023-01-23,Toys,221.86
O046408,C01420,2023-12-29,Electronics,507.55
O046409,C03114,2023-07-19,Beauty,145.51
O046410,C09176,2022-02-07,Sports,386.24
O046411,C08735,2023-05-14,Beauty,278.79
O046412,C05946,2024-02-14,Clothing,747.32
O046413,C09444,2023-09-07,Home,701.17
O046414,C07284,2023-04-10,Beauty,99.46
O046415,C08864,2023-07-11,Clothing,953.72
O046416,C07550,2022-09-26,Electronics,745.96
O046417,C01173,2022-06-30,Beauty,617.88
O046418,C09479,2023-10-07,Beauty,480.31
O046419,C01482,2023-01-05,Electronics,182.03
O046420,C04096,2022-11-20,Sports,962.21
O046421,C03068,2022-08-01,Sports,12.82
O046422,C01053,2023-08-16,Electronics,694.02
O046423,C01927,2023-12-09,Beauty,509.91
O046424,C07993,2023-02-11,Home,903.07
O046425,C00902,2022-03-31,Toys,383.79
O046426,C05332,2022-03-27,Beauty,521.05
O046427,C09518,2023-02-17,Beauty,743.63
O046428,C04811,2024-03-07,Sports,52.33
O046429,C06378,2023-07-17,Toys,59.2
O046430,C06167,2022-10-18,Sports,215.61
O046431,C09662,2023-03-28,Beauty,150.69
O046432,C06389,2023-12-22,Books,11.41
O046433,C01747,2023-06-08,Toys,624.87
O046434,C04236,2022-02-13,Sports,796.96
O046435,C07769,2022-11-14,Electronics,957.33
O046436,C09487,2022-01-08,Sports,443.7
O046437,C07473,2022-12-29,Toys,283.32
O046438,C09269,2023-05-02,Home,864.58
O046439,C03257,2022-07-05,Electronics,845.17
O046440,C08355,2022-10-20,Sports,626.72
O046441,C09517,2024-03-10,Home,276.78
O046442,C02272,2024-03-05,Toys,908.98
O046443,C06413,2023-10-14,Toys,182.51
O046444,C09764,2022-12-13,Toys,48.43
O046445,C04370,2023-06-20,Sports,797.64
O046446,C08597,2023-08-24,Clothing,565.84
O046447,C01514,2023-05-27,Clothing,250.24
O046448,C03704,2022-11-05,Sports,672.54
O046449,C04053,2024-02-02,Clothing,767.88
O046450,C06126,2022-04-08,Home,845.32
O046451,C02110,2023-09-04,Home,285.72
O046452,C09661,2023-02-12,Toys,30.46
O046453,C05820,2023-10-07,Toys,512.49
O046454,C04567,2022-09-30,Sports,856.8
O046455,C00945,2022-12-07,Electronics,211.78
O046456,C00481,2022-07-23,Sports,424.02
O046457,C05728,2023-04-28,Electronics,260.14
O046458,C04759,2022-11-22,Books,18.3
O046459,C05409,2023-05-15,Home,899.03
O046460,C03803,2022-07-25,Sports,139.38
O046461,C00455,2023-09-10,Sports,767.93
O046462,C05066,2022-09-19,Beauty,349.87
O046463,C02198,2022-05-20,Beauty,281.29
O046464,C01784,2023-01-23,Clothing,941.32
O046465,C04673,2023-01-24,Sports,658.91
O046466,C03947,2022-03-11,Electronics,688.49
O046467,C01400,2022-02-10,Beauty,760.85
O046468,C06857,2023-09-06,Clothing,344.23
O046469,C06714,2023-09-14,Clothing,565.85
O046470,C05720,2023-01-06,Home,273.87
O046471,C01875,2023-07-04,Sports,835.37
O046472,C09148,2024-03-20,Toys,601.31
O046473,C09726,2022-08-14,Sports,247.19
O046474,C09604,2023-11-30,Home,900.26
O046475,C04169,2022-09-02,Clothing,582.94
O046476,C00401,2022-01-06,Sports,497.56
O046477,C03248,2023-01-11,Clothing,39.32
O046478,C06515,2023-11-27,Books,910.25
O046479,C04280,2022-08-31,Electronics,952.51
O046480,C00738,2023-08-27,Electronics,564.79
O046481,C02286,2023-07-16,Beauty,445.3
O046482,C09480,2022-04-01,Electronics,362.77
O046483,C08864,2023-11-07,Home,271.71
O046484,C01478,2023-12-19,Beauty,576.66
O046485,C07098,2023-08-16,Sports,132.45
O046486,C08292,2022-07-23,Beauty,919.58
O046487,C07987,2023-04-07,Books,180.08
O046488,C09150,2022-05-07,Home,746.79
O046489,C03569,2023-05-06,Beauty,310.35
O046490,C03477,2022-12-27,Toys,229.94
O046491,C03058,2023-09-30,Books,560.08
O046492,C06221,2024-01-05,Sports,766.3
O046493,C02589,2023-08-13,Books,728.1
O046494,C02006,2024-01-25,Clothing,237.59
O046495,C00298,2022-06-08,Electronics,333.85
O046496,C00380,2023-11-26,Home,869.49
O046497,C03689,2023-05-17,Home,724.63
O046498,C08844,2022-03-09,Clothing,714.13
O046499,C05520,2024-01-15,Toys,272.56
O046500,C08328,2022-03-18,Home,793.04
O046501,C04365,2022-11-05,Electronics,361.63
O046502,C07795,2023-04-06,Home,404.38
O046503,C02123,2024-03-05,Toys,291.12
O046504,C09268,2024-03-31,Toys,125.78
O046505,C01964,2024-02-27,Beauty,423.29
O046506,C05438,2023-08-27,Home,21.85
O046507,C06078,2022-07-18,Clothing,458.63
O046508,C01648,2022-10-24,Electronics,726.38
O046509,C05262,2022-11-09,Home,960.94
O046510,C02839,2022-06-11,Beauty,83.22
O046511,C01721,2023-12-19,Books,284.88
O046512,C09642,2022-08-04,Electronics,496.66
O046513,C08670,2023-02-06,Home,174.54
O046514,C03198,2024-01-26,Books,121.24
O046515,C06687,2023-02-27,Books,455.06
O046516,C02321,2024-03-31,Home,582.83
O046517,C03504,2023-01-04,Toys,821.11
O046518,C00456,2023-12-29,Sports,997.81
O046519,C08778,2024-01-25,Home,775.4
O046520,C01319,2023-11-08,Home,225.23
O046521,C07574,2023-08-21,Electronics,749.24
O046522,C02316,2022-11-15,Books,539.47
O046523,C06523,2022-06-15,Home,453.56
O046524,C00287,2022-08-15,Home,936.05
O046525,C07885,2022-05-20,Books,703.58
O046526,C07046,2022-09-05,Sports,683.28
O046527,C01454,2023-01-28,Electronics,16.7
O046528,C02055,2022-03-09,Home,865.75
O046529,C04526,2023-10-29,Beauty,794.33
O046530,C02110,2023-11-22,Electronics,302.45
O046531,C00824,2023-04-05,Electronics,295.65
O046532,C05059,2024-02-07,Toys,58.21
O046533,C04230,2023-06-11,Home,55.6
O046534,C01245,2023-09-25,Beauty,670.25
O046535,C05452,2024-03-09,Sports,190.31
O046536,C06457,2023-01-22,Clothing,923.93
O046537,C08888,2024-02-11,Clothing,843.19
O046538,C02234,2023-10-15,Toys,352.14
O046539,C00982,2022-04-01,Toys,383.17
O046540,C07727,2022-09-14,Toys,330.64
O046541,C02531,2022-03-22,Toys,96.93
O046542,C07929,2023-08-31,Sports,36.27
O046543,C09747,2022-10-08,Sports,454.87
O046544,C09322,2022-10-18,Electronics,943.32
O046545,C09322,2023-03-21,Home,917.66
O046546,C04814,2024-03-15,Books,810.79
O046547,C09365,2023-03-19,Home,630.45
O046548,C04557,2022-10-23,Beauty,856.94
O046549,C00911,2022-11-11,Toys,517.49
O046550,C01973,2022-12-06,Sports,184.26
O046551,C08456,2022-07-21,Electronics,685.75
O046552,C08543,2023-10-18,Home,921.04
O046553,C09463,2023-04-13,Toys,24.51
O046554,C02855,2022-01-26,Sports,255.19
O046555,C06309,2023-10-28,Books,269.11
O046556,C06949,2023-05-13,Electronics,103.54
O046557,C02976,2023-01-13,Sports,229.37
O046558,C09440,2022-06-21,Books,387.06
O046559,C03742,2022-05-19,Toys,940.14
O046560,C06247,2022-04-24,Electronics,860.96
O046561,C07371,2023-07-02,Toys,946.28
O046562,C04128,2022-12-26,Sports,124.97
O046563,C00921,2022-02-10,Sports,32.91
O046564,C08304,2023-08-12,Beauty,114.33
O046565,C06805,2022-08-16,Books,914.72
O046566,C06026,2024-02-13,Clothing,161.7
O046567,C06714,2022-07-09,Books,574.77
O046568,C00635,2022-01-21,Home,231.44
O046569,C00511,2024-03-21,Electronics,25.53
O046570,C02702,2023-01-24,Beauty,89.2
O046571,C02931,2022-12-08,Books,711.25
O046572,C09546,2023-01-29,Books,186.45
O046573,C05603,2023-04-12,Beauty,232.99
O046574,C08041,2022-01-28,Books,380.37
O046575,C00408,2023-10-19,Sports,658.96
O046576,C03658,2022-06-16,Electronics,472.03
O046577,C04891,2023-05-24,Electronics,944.89
O046578,C09675,2022-09-06,Sports,437.01
O046579,C03143,2023-05-25,Toys,203.14
O046580,C05680,2023-02-13,Clothing,538.46
O046581,C06144,2022-03-22,Toys,453.64
O046582,C03475,2022-09-24,Beauty,788.2
O046583,C04425,2023-09-12,Electronics,935.45
O046584,C01926,2023-09-16,Sports,837.11
O046585,C07783,2023-06-19,Books,392.09
O046586,C06371,2023-10-26,Books,220.04
O046587,C00970,2022-04-04,Home,914.92
O046588,C07871,2022-06-16,Clothing,389.01
O046589,C09816,2023-08-03,Toys,771.36
O046590,C08551,2022-04-02,Books,989.58
O046591,C08055,2023-05-10,Beauty,579.56
O046592,C06445,2023-09-12,Beauty,482.48
O046593,C07792,2024-03-02,Books,701.37
O046594,C09753,2023-08-28,Books,197.96
O046595,C09980,2023-08-17,Electronics,490.8
O046596,C03981,2023-07-15,Home,315.77
O046597,C06864,2023-08-24,Sports,168.41
O046598,C09049,2022-02-15,Clothing,612.09
O046599,C10000,2023-11-24,Beauty,577.83
O046600,C02030,2023-06-02,Beauty,762.4
O046601,C09828,2023-06-08,Home,873.61
O046602,C05869,2022-09-05,Beauty,224.27
O046603,C03067,2023-11-12,Clothing,780.8
O046604,C00726,2023-10-13,Toys,370.55
O046605,C09601,2023-09-17,Toys,630.66
O046606,C08676,2022-02-26,Clothing,850.99
O046607,C05050,2023-03-06,Sports,259.9
O046608,C06165,2023-12-07,Clothing,602.96
O046609,C04010,2023-05-13,Clothing,482.92
O046610,C04661,2023-12-22,Home,791.62
O046611,C08061,2023-10-13,Home,698.76
O046612,C07289,2023-03-22,Clothing,770.78
O046613,C07664,2024-03-06,Electronics,291.5
O046614,C04219,2023-03-30,Sports,705.83
O046615,C01719,2022-07-02,Sports,607.78
O046616,C05683,2023-05-22,Beauty,459.4
O046617,C04909,2022-02-12,Beauty,381.45
O046618,C07033,2023-02-27,Home,334.94
O046619,C03213,2022-06-20,Sports,14.63
O046620,C03571,2022-03-21,Toys,173.71
O046621,C04957,2023-08-22,Toys,63.68
O046622,C04874,2023-07-27,Home,849.12
O046623,C02015,2023-04-02,Home,860.79
O046624,C00593,2023-11-28,Beauty,846.96
O046625,C01440,2023-11-03,Sports,818.83
O046626,C02900,2022-04-06,Beauty,225.22
O046627,C09070,2023-02-03,Home,494.33
O046628,C00463,2024-02-24,Home,908.3
O046629,C02921,2022-03-08,Toys,760.98
O046630,C09497,2022-02-15,Sports,6.81
O046631,C01087,2022-05-11,Home,462.13
O046632,C04976,2022-02-16,Beauty,15.62
O046633,C03293,2022-03-08,Books,284.26
O046634,C09426,2022-10-02,Books,438.58
O046635,C04236,2024-01-04,Sports,893.43
O046636,C02385,2022-11-24,Home,656.11
O046637,C00886,2023-10-05,Books,365.67
O046638,C07271,2023-11-24,Toys,493.2
O046639,C04238,2022-01-13,Books,818.3
O046640,C08209,2023-01-08,Electronics,303.16
O046641,C00930,2022-03-30,Toys,616.96
O046642,C01119,2024-02-11,Home,265.94
O046643,C05499,2023-12-28,Beauty,482.56
O046644,C05894,2022-10-10,Beauty,29.54
O046645,C09857,2023-09-12,Electronics,853.01
O046646,C07504,2023-09-12,Toys,53.11
O046647,C02719,2022-06-25,Beauty,228.24
O046648,C00929,2022-05-13,Electronics,336.84
O046649,C05688,2023-12-08,Toys,627.04
O046650,C06306,2023-07-04,Electronics,721.43
O046651,C05152,2023-08-03,Clothing,85.05
O046652,C02238,2023-11-24,Clothing,48.25
O046653,C02801,2022-05-15,Electronics,799.99
O046654,C07458,2022-03-22,Beauty,713.61
O046655,C01289,2022-10-04,Home,832.39
O046656,C09907,2022-03-28,Sports,678.16
O046657,C02265,2023-01-11,Sports,752.26
O046658,C06872,2022-12-28,Home,382.14
O046659,C08993,2023-06-04,Clothing,592.23
O046660,C00303,2022-11-05,Electronics,806.37
O046661,C07604,2023-11-08,Electronics,176.26
O046662,C06096,2022-04-29,Books,425.71
O046663,C00583,2024-03-15,Home,741.79
O046664,C00881,2022-12-30,Clothing,534.97
O046665,C09350,2022-07-22,Sports,683.25
O046666,C06341,2022-04-21,Electronics,296.4
O046667,C07495,2023-11-23,Clothing,37.18
O046668,C00070,2023-04-14,Toys,34.0
O046669,C08404,2022-10-07,Home,943.07
O046670,C03867,2023-05-11,Toys,944.82
O046671,C03379,2022-01-11,Toys,215.23
O046672,C08531,2023-11-16,Toys,151.73
O046673,C08644,2023-01-01,Books,23.05
O046674,C08640,2023-08-07,Toys,235.1
O046675,C00152,2023-11-04,Clothing,337.68
O046676,C07026,2022-01-24,Beauty,245.04
O046677,C09223,2023-06-10,Sports,798.4
O046678,C07533,2023-12-20,Home,750.68
O046679,C03859,2022-12-22,Toys,85.61
O046680,C03249,2023-02-28,Home,698.84
O046681,C08676,2022-11-13,Sports,522.98
O046682,C02108,2022-03-19,Toys,136.51
O046683,C08307,2023-03-27,Home,740.84
O046684,C07914,2022-12-19,Home,90.62
O046685,C08331,2022-01-24,Books,181.26
O046686,C01309,2022-10-21,Home,153.48
O046687,C07248,2024-03-24,Electronics,939.34
O046688,C02473,2023-03-18,Electronics,699.67
O046689,C03232,2023-01-11,Books,414.23
O046690,C05540,2023-07-05,Clothing,823.09
O046691,C02982,2022-10-08,Books,219.88
O046692,C09152,2023-04-17,Sports,931.44
O046693,C08815,2022-11-25,Electronics,698.51
O046694,C01737,2022-04-04,Clothing,561.78
O046695,C05829,2022-11-09,Books,795.68
O046696,C01570,2022-05-14,Books,646.56
O046697,C03119,2022-05-14,Books,887.67
O046698,C07093,2022-01-11,Books,830.01
O046699,C09766,2022-05-24,Home,201.84
O046700,C09923,2022-04-13,Home,243.47
O046701,C02778,2024-03-28,Beauty,69.77
O046702,C08288,2022-06-30,Beauty,224.1
O046703,C08173,2023-11-05,Toys,346.77
O046704,C01607,2023-08-10,Toys,33.68
O046705,C00407,2023-08-10,Sports,318.39
O046706,C00386,2023-11-26,Sports,772.69
O046707,C02941,2022-02-28,Electronics,841.13
O046708,C03444,2024-03-29,Home,13.83
O046709,C09474,2023-05-07,Clothing,12.11
O046710,C07720,2023-12-23,Sports,150.58
O046711,C07410,2022-11-23,Electronics,873.21
O046712,C00263,2024-02-26,Home,471.93
O046713,C04408,2023-03-07,Books,982.99
O046714,C03622,2022-04-13,Home,887.89
O046715,C01097,2023-02-21,Sports,890.68
O046716,C03403,2022-06-25,Beauty,132.83
O046717,C04781,2023-02-27,Electronics,477.85
O046718,C05816,2023-01-04,Clothing,993.62
O046719,C06079,2023-12-19,Beauty,153.3
O046720,C01036,2023-04-14,Beauty,576.36
O046721,C06678,2023-05-09,Toys,347.56
O046722,C03374,2022-03-15,Electronics,390.92
O046723,C08684,2022-06-08,Beauty,891.34
O046724,C08403,2022-06-20,Beauty,589.96
O046725,C08270,2023-09-07,Beauty,759.98
O046726,C03970,2022-02-16,Home,674.87
O046727,C02923,2024-01-22,Books,531.37
O046728,C08258,2023-04-26,Toys,792.75
O046729,C09998,2023-10-27,Sports,970.88
O046730,C09987,2022-01-30,Books,966.99
O046731,C07246,2022-03-01,Clothing,790.5
O046732,C01883,2022-07-09,Electronics,489.89
O046733,C00665,2023-06-18,Home,167.34
O046734,C06068,2022-12-22,Toys,49.25
O046735,C07595,2024-03-19,Beauty,235.29
O046736,C05270,2022-12-11,Books,343.56
O046737,C04349,2023-10-15,Sports,134.2
O046738,C08941,2023-05-30,Clothing,228.64
O046739,C01273,2022-05-17,Sports,88.13
O046740,C01896,2022-09-12,Books,526.06
O046741,C01239,2022-06-22,Clothing,130.69
O046742,C08760,2022-08-22,Home,744.05
O046743,C00228,2023-06-06,Home,335.99
O046744,C09153,2022-12-14,Electronics,673.7
O046745,C01479,2022-05-08,Toys,883.11
O046746,C06710,2023-02-14,Home,90.59
O046747,C07152,2022-02-26,Beauty,989.06
O046748,C00150,2022-04-26,Beauty,647.02
O046749,C08940,2023-08-15,Clothing,58.1
O046750,C09334,2022-01-05,Books,317.43
O046751,C09021,2022-09-10,Electronics,886.81
O046752,C09879,2022-09-01,Home,598.25
O046753,C01775,2022-05-20,Beauty,290.79
O046754,C01928,2023-12-21,Toys,940.79
O046755,C02545,2023-05-02,Toys,788.32
O046756,C08332,2022-04-04,Beauty,736.86
O046757,C01825,2024-01-28,Clothing,888.98
O046758,C04909,2023-04-01,Electronics,770.93
O046759,C07921,2023-01-30,Clothing,290.3
O046760,C01615,2024-03-13,Clothing,585.97
